id,url,title,comment_body,html_url,notes,build_fail_reason
480350738,https://api.github.com/repos/chrisguttandin/here-maps-type-guards/issues/60,An in-range update of karma-chrome-launcher is breaking the build 🚨,After pinning to **3.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/here-maps-type-guards/issues/60,,
430545973,https://api.github.com/repos/isle-project/isle-editor/issues/212,An in-range update of webpack-dev-server is breaking the build 🚨,After pinning to **3.2.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/isle-project/isle-editor/issues/212,,
555768461,https://api.github.com/repos/chrisguttandin/standardized-audio-context/issues/810,An in-range update of rollup is breaking the build 🚨,After pinning to **1.30.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/standardized-audio-context/issues/810,,
623404739,https://api.github.com/repos/gucong3000/gulp-reporter/issues/355,An in-range update of js-yaml is breaking the build 🚨,After pinning to **3.13.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/gucong3000/gulp-reporter/issues/355,,
607554511,https://api.github.com/repos/kremalicious/blowfish/issues/76,An in-range update of release-it is breaking the build 🚨,After pinning to **13.5.5** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/kremalicious/blowfish/issues/76,,
525040038,https://api.github.com/repos/kremalicious/blog/issues/190,An in-range update of eslint-config-prettier is breaking the build 🚨,After pinning to **6.6.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/kremalicious/blog/issues/190,,
278609603,https://api.github.com/repos/canjs/can-jquery/issues/154,An in-range update of can-vdom is breaking the build 🚨,After pinning to **3.2.4** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/canjs/can-jquery/issues/154,,
478249256,https://api.github.com/repos/elderapo/react-svg-unique-id/issues/46,An in-range update of @types/react is breaking the build 🚨,After pinning to **16.8.24** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/elderapo/react-svg-unique-id/issues/46,,
446044567,https://api.github.com/repos/visjs/ngx-vis/issues/218,An in-range update of webpack is breaking the build 🚨,After pinning to **4.31.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/visjs/ngx-vis/issues/218,,
315195323,https://api.github.com/repos/stefanwalther/lepus/issues/8,An in-range update of joi is breaking the build 🚨,After pinning to **13.1.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/stefanwalther/lepus/issues/8,,
622053067,https://api.github.com/repos/chrisguttandin/fast-unique-numbers/issues/463,An in-range update of tslint-config-holy-grail is breaking the build 🚨,After pinning to **49.0.7** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/fast-unique-numbers/issues/463,,
351628756,https://api.github.com/repos/Kronos-Integration/kronos-flow-control-step/issues/483,An in-range update of documentation is breaking the build 🚨,After pinning to **8.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-flow-control-step/issues/483,,
541061177,https://api.github.com/repos/chrisguttandin/async-array-buffer-worker/issues/495,An in-range update of tsconfig-holy-grail is breaking the build 🚨,After pinning to **10.0.35** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/async-array-buffer-worker/issues/495,,
191604127,https://api.github.com/repos/datetime/iso-week/issues/4,An in-range update of mocha is breaking the build 🚨,After pinning to **3.1.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/datetime/iso-week/issues/4,,
558125566,https://api.github.com/repos/jaebradley/flights-search-cli/issues/49,An in-range update of inquirer-autocomplete-prompt is breaking the build 🚨,After pinning to **1.0.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/jaebradley/flights-search-cli/issues/49,,
503755897,https://api.github.com/repos/Awk34/aksite/issues/816,An in-range update of @typescript-eslint/parser is breaking the build 🚨,After pinning to **2.3.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Awk34/aksite/issues/816,,
425409561,https://api.github.com/repos/neoclide/coc.nvim/issues/598,An in-range update of log4js is breaking the build 🚨,After pinning to **4.0.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/neoclide/coc.nvim/issues/598,,
395938963,https://api.github.com/repos/glpi-project/node-module-glpi/issues/55,An in-range update of babel-loader is breaking the build 🚨,After pinning to **8.0.4** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/glpi-project/node-module-glpi/issues/55,,
303928371,https://api.github.com/repos/danielo515/object-translate/issues/20,An in-range update of cross-env is breaking the build 🚨,After pinning to **5.1.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/danielo515/object-translate/issues/20,,
561831575,https://api.github.com/repos/probot/reminders/issues/46,An in-range update of probot-metadata is breaking the build 🚨,After pinning to **1.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/probot/reminders/issues/46,,
405926370,https://api.github.com/repos/chrisguttandin/metadata-detector/issues/244,An in-range update of tsconfig-holy-grail is breaking the build 🚨,After pinning to **9.1.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/chrisguttandin/metadata-detector/issues/244,,
461631221,https://api.github.com/repos/appcelerator/titanium/issues/331,An in-range update of husky is breaking the build 🚨,After pinning to **2.6.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/appcelerator/titanium/issues/331,,
481950651,https://api.github.com/repos/pschfr/labs/issues/16,An in-range update of dotenv is breaking the build 🚨,After pinning to **8.0.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/pschfr/labs/issues/16,,
285061628,https://api.github.com/repos/FullScreenShenanigans/PixelRendr/issues/30,An in-range update of shenanigans-manager is breaking the build 🚨,After pinning to **0.2.6** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/FullScreenShenanigans/PixelRendr/issues/30,,
475632033,https://api.github.com/repos/Kronos-Integration/kronos-step-archive-tar/issues/817,An in-range update of rollup is breaking the build 🚨,After pinning to **1.17.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-step-archive-tar/issues/817,,
300469003,https://api.github.com/repos/philschatz/gh-board/issues/138,An in-range update of less-loader is breaking the build 🚨,After pinning to **4.0.5** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/philschatz/gh-board/issues/138,,
558683432,https://api.github.com/repos/GMOD/GenomeFeatureComponent/issues/33,An in-range update of eslint-plugin-import is breaking the build 🚨,After pinning to **2.20.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/GMOD/GenomeFeatureComponent/issues/33,,
244958903,https://api.github.com/repos/jaridmargolin/inspect-process/issues/55,An in-range update of selenium-webdriver is breaking the build 🚨,After pinning to **3.4.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/jaridmargolin/inspect-process/issues/55,,
573063608,https://api.github.com/repos/jamesfer/cypher-query-builder/issues/143,An in-range update of tslib is breaking the build 🚨,After pinning to **1.11.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/jamesfer/cypher-query-builder/issues/143,,
322581468,https://api.github.com/repos/marko-js/templating-benchmarks/issues/17,An in-range update of uglify-js is breaking the build 🚨,After pinning to **3.3.24** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/marko-js/templating-benchmarks/issues/17,,
389274874,https://api.github.com/repos/ember-vr/ember-vr-shopping/issues/125,An in-range update of qunit-dom is breaking the build 🚨,After pinning to **0.8.2** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ember-vr/ember-vr-shopping/issues/125,,
357824571,https://api.github.com/repos/halkeye/release-dashboard/issues/159,An in-range update of webpack-dev-server is breaking the build 🚨,After pinning to **3.1.7** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/halkeye/release-dashboard/issues/159,,
358976644,https://api.github.com/repos/RetailMeNotSandbox/roux-handlebars-tools/issues/19,An in-range update of debug is breaking the build 🚨,After pinning to **3.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/RetailMeNotSandbox/roux-handlebars-tools/issues/19,,
507034865,https://api.github.com/repos/Kronos-Integration/kronos-step-stdio/issues/728,An in-range update of rollup is breaking the build 🚨,After pinning to **1.23.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/kronos-step-stdio/issues/728,,
419336184,https://api.github.com/repos/toxic-johann/toxic-decorators/issues/14,An in-range update of eslint-config-egg is breaking the build 🚨,After pinning to **7.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/toxic-johann/toxic-decorators/issues/14,,
444344772,https://api.github.com/repos/Kronos-Integration/interceptor-gzip/issues/331,An in-range update of rollup is breaking the build 🚨,After pinning to **1.11.3** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/Kronos-Integration/interceptor-gzip/issues/331,,
412998636,https://api.github.com/repos/ember-vr/ember-aframe/issues/164,An in-range update of ember-resolver is breaking the build 🚨,After pinning to **5.1.1** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/ember-vr/ember-aframe/issues/164,,
527177088,https://api.github.com/repos/sevenwestmedia/react-ssr-data-loader/issues/21,An in-range update of ts-jest is breaking the build 🚨,After pinning to **24.1.0** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/sevenwestmedia/react-ssr-data-loader/issues/21,,
309035705,https://api.github.com/repos/semantic-release/release-notes-generator/issues/74,An in-range update of conventional-commits-parser is breaking the build 🚨,After pinning to **2.1.6** your tests are still failing. The reported issue _might_ not affect your project. These imprecisions are caused by inconsistent test results.,https://github.com/semantic-release/release-notes-generator/issues/74,,
